player_id,opta_id,first_name,second_name,web_name,known_name,team_id,team_opta_id,team_name,team_short_name,element_type,position,status,news,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,attacking_bonus,defending_bonus,winning_goals,key_passes,clearances_blocks_interceptions,total_points,now_cost,selected_by_percent
24,517998,Emmanuel,Ekong,Ekong,,1,993,Malmö FF,MFF,4,FWD,i,Skadad.,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,74,0.3
25,120151,Warner,Hahn,Hahn,,2,1987,Hammarby,HAM,1,GK,a,,1350,0,0,5,15,0,0,0,1,0,34,0,0,0,0,117,63,61,27.7
26,501589,Felix,Jakobsson,Jakobsson,,2,1987,Hammarby,HAM,1,GK,i,Skadad.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.6
27,658067,Elton,Fischerström,Fischerström,,2,1987,Hammarby,HAM,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.1
28,538153,Noah,Persson,Persson,,2,1987,Hammarby,HAM,2,DEF,a,,850,1,2,3,10,0,0,0,2,0,0,2,2,0,11,83,49,74,2.1
29,565490,Victor,Eriksson,Eriksson,,2,1987,Hammarby,HAM,2,DEF,a,,1167,1,0,4,14,0,0,0,3,0,0,0,12,1,2,153,54,65,22.8
30,652944,Hampus,Skoglund,Skoglund,,2,1987,Hammarby,HAM,2,DEF,a,,1232,0,3,5,13,0,0,0,2,1,0,4,9,0,15,148,62,66,13.7
31,449396,Frederik,Winther,Winther,,2,1987,Hammarby,HAM,2,DEF,a,,1327,0,0,5,14,0,0,0,1,0,0,6,14,0,16,184,66,65,22.6
32,482192,Ibrahima,Fofana,Fofana,,2,1987,Hammarby,HAM,2,DEF,a,,726,1,1,3,7,0,0,0,0,0,0,0,5,0,2,91,43,54,1.7
33,720724,Oscar,Steinke Brånby,Steinke Brånby,,2,1987,Hammarby,HAM,2,DEF,a,,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,53,0.1
34,675118,Björn,Hedlöf,Hedlöf,,2,1987,Hammarby,HAM,2,DEF,a,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,54,0.1
35,685443,Jonathan,Karlsson,J. Karlsson,,29,6211,Västerås SK,VSK,2,DEF,a,,434,0,0,0,9,0,0,0,0,0,0,0,0,0,3,35,15,48,0.2
36,66449,Nahir,Besara,Besara,,2,1987,Hammarby,HAM,3,MID,a,,1116,5,5,6,13,0,0,0,1,0,0,14,0,2,41,58,88,134,40.9
37,477664,Victor,Lind,Lind,,2,1987,Hammarby,HAM,3,MID,a,,1057,6,6,5,13,0,0,0,0,0,0,7,3,1,23,104,92,104,13.5
38,524028,Montader,Madjed,Madjed,,2,1987,Hammarby,HAM,3,MID,a,,1149,5,2,6,10,0,0,0,0,0,0,10,0,1,26,52,77,89,7.5
39,571315,Obilor,Okeke,Okeke,,21,2352,BP,BP,3,MID,i,Skadad.,208,0,0,0,3,0,0,0,0,0,0,1,1,0,2,20,10,77,0.1
40,223814,Oscar,Johansson Schellhas,Johansson Schellhas,,2,1987,Hammarby,HAM,3,MID,a,,737,0,2,2,11,0,0,0,1,0,0,3,4,0,13,84,34,63,0.2
41,585165,Frank,Junior Adjei,Junior Adjei,,2,1987,Hammarby,HAM,3,MID,a,,473,1,1,3,1,0,0,0,1,0,0,7,2,0,16,53,36,58,0.4
42,208376,Tesfaldet,Tekie,Tekie,,2,1987,Hammarby,HAM,3,MID,a,,507,1,0,2,7,0,0,0,0,0,0,3,1,0,8,44,26,52,1.7
43,575860,Markus,Karlsson,M. Karlsson,,2,1987,Hammarby,HAM,3,MID,a,,1347,0,3,5,15,0,0,0,1,0,0,8,9,0,23,152,60,54,10.7
44,672946,Wilson,Lindberg Uhrström,Lindberg,,2,1987,Hammarby,HAM,3,MID,a,,13,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,3,47,0.0
45,728678,Sourou,Koné,Koné,,2,1987,Hammarby,HAM,3,MID,i,Skadad.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,48,0.1
46,479386,Dennis,Collander,Collander,,30,670,GAIS,GAIS,3,MID,a,,74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,45,0.1
47,504869,Paulos,Abraham,Abraham,,2,1987,Hammarby,HAM,4,FWD,a,,1130,8,5,6,13,0,0,0,0,0,0,9,1,3,25,63,96,102,28.5
48,611698,Elohim,Kaboré,Kaboré,,2,1987,Hammarby,HAM,4,FWD,a,,194,0,0,0,2,0,0,0,1,0,0,0,0,0,3,5,9,78,3.1
49,516901,Nikola,Vasic,Vasic,,30,670,GAIS,GAIS,4,FWD,a,,184,3,0,1,0,0,0,0,0,0,0,0,0,0,2,16,25,74,2.2
50,548928,David,Celic,Celic,,3,3056,IK Sirius,IKS,1,GK,a,,1350,0,0,5,17,0,0,0,1,0,44,0,0,0,0,142,64,51,8.7
51,531041,Ismael,Diawara,Diawara,,3,3056,IK Sirius,IKS,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1.8
52,221997,Oscar,Krusnell,Krusnell,,3,3056,IK Sirius,IKS,2,DEF,a,,1222,0,4,5,16,1,0,0,3,0,0,10,11,0,27,160,69,68,13.8
53,607699,Mohamed,Soumah,Soumah,,3,3056,IK Sirius,IKS,2,DEF,a,,1069,4,0,3,13,0,0,0,1,1,0,0,14,0,1,152,66,52,14.0
54,449894,Tobias,Anker,Anker,,3,3056,IK Sirius,IKS,2,DEF,a,,1069,2,1,5,11,1,0,0,1,0,0,1,12,1,4,145,66,51,16.3
55,186531,Henrik,Rönnlöf Castegren,Castegren,,3,3056,IK Sirius,IKS,2,DEF,a,,1170,2,0,4,15,0,0,0,0,0,0,1,10,0,5,146,60,49,28.9
56,95814,Simon,Sandberg,Sandberg,,3,3056,IK Sirius,IKS,2,DEF,a,,214,0,0,0,5,0,0,0,0,0,0,0,2,0,1,32,8,43,1.0
57,652493,Victor,Ekström,Ekström,,3,3056,IK Sirius,IKS,2,DEF,a,,653,1,1,3,8,0,0,0,1,0,0,0,8,1,2,98,43,44,1.3
58,685671,Isaac,Höök,Höök,,3,3056,IK Sirius,IKS,2,DEF,n,Utlånad till Karlstad Fotboll. Kan spela för båda föreningarna.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0.1
59,440610,Bogdan,Milovanov,Milovanov,,3,3056,IK Sirius,IKS,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1.2
60,649760,Ben,Magnusson,Magnusson,,3,3056,IK Sirius,IKS,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.3
61,551051,Isak,Bjerkebo,Bjerkebo,,3,3056,IK Sirius,IKS,3,MID,a,,1321,11,8,5,16,0,0,1,0,0,0,8,0,3,27,55,123,95,66.6
62,495439,Joakim,Persson,Persson,,3,3056,IK Sirius,IKS,3,MID,d,På väg tillbaka.,295,0,2,0,3,0,0,0,1,0,0,1,1,0,5,31,16,72,1.5
63,634752,Neo,Jönsson,Jönsson,,3,3056,IK Sirius,IKS,3,MID,i,Skadad.,591,2,2,4,7,0,0,0,2,0,0,4,1,2,10,34,41,69,3.8
64,646004,Matthias,Nartey,Nartey,,3,3056,IK Sirius,IKS,3,MID,i,Skadad.,163,0,1,0,4,0,0,0,0,0,0,0,0,0,0,20,13,63,0.1
65,689689,Victor,Svensson,Svensson,,3,3056,IK Sirius,IKS,3,MID,a,,862,1,4,5,10,0,0,0,1,0,0,4,1,0,15,74,51,55,1.0
66,544951,Marcus,Lindberg,Lindberg,,3,3056,IK Sirius,IKS,3,MID,a,,1347,2,4,5,17,0,0,0,2,0,0,3,15,0,17,189,73,56,4.3
67,531800,Melker,Heier,Heier,,3,3056,IK Sirius,IKS,3,MID,a,,1239,0,1,4,17,0,0,0,3,0,0,4,7,0,13,127,43,48,1.9
68,648969,Hugo,Mella,Mella,,3,3056,IK Sirius,IKS,3,MID,u,Utlånad till IFK Värnamo.,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,43,0.1
69,503537,Robbie,Ure,Ure,,3,3056,IK Sirius,IKS,4,FWD,a,,1345,15,4,5,17,0,0,0,0,0,0,7,0,5,21,67,129,90,69.3
70,701241,Samuel,Adindu,Adindu,,3,3056,IK Sirius,IKS,4,FWD,a,,441,1,2,1,6,0,0,0,0,0,0,2,2,1,8,55,33,63,0.4
71,518598,Noel,Milleskog,Milleskog,,3,3056,IK Sirius,IKS,4,FWD,d,På väg tillbaka.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0.3
72,700374,Finlay,Neat,Neat,,3,3056,IK Sirius,IKS,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0.1
73,578592,Elis,Bishesari,Bishesari,,4,244,IFK Göteborg,GBG,1,GK,a,,1170,0,0,0,29,0,0,0,0,0,37,0,0,0,2,114,26,52,10.9
74,551066,Viktor,Andersson,V. Andersson,,4,244,IFK Göteborg,GBG,1,GK,a,,180,0,0,1,4,0,0,0,0,0,7,0,0,0,0,23,9,48,0.3
75,179300,Jonathan,Rasheed,Rasheed,,4,244,IFK Göteborg,GBG,1,GK,i,Skadad.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.1
76,654890,Noah,Tolf,Tolf,,4,244,IFK Göteborg,GBG,2,DEF,a,,480,0,1,1,13,0,0,0,0,0,0,5,3,0,12,56,21,69,2.2
77,240166,Alexander,Jallow,Jallow,,4,244,IFK Göteborg,GBG,2,DEF,a,,948,0,0,0,21,0,0,0,1,0,0,2,5,0,8,106,21,51,0.9
78,232091,August,Erlingmark,Erlingmark,,4,244,IFK Göteborg,GBG,2,DEF,a,,1260,1,0,1,29,0,0,0,4,0,0,1,12,0,5,159,35,53,4.4
79,627127,Rockson,Yeboah,Yeboah,,4,244,IFK Göteborg,GBG,2,DEF,a,,1176,2,1,1,27,0,0,0,2,1,0,0,22,0,2,223,52,54,2.6
80,575855,Felix,Eriksson,Eriksson,,4,244,IFK Göteborg,GBG,2,DEF,a,,964,1,2,1,22,0,0,0,2,0,0,3,3,1,9,92,35,50,0.4
81,180662,Jonas,Bager,Bager,,4,244,IFK Göteborg,GBG,2,DEF,a,,621,0,0,0,16,0,0,0,4,0,0,0,7,0,1,85,10,48,0.3
82,728654,Gabriel,Ersoy,Ersoy,,4,244,IFK Göteborg,GBG,2,DEF,i,Skadad.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.1
83,207884,Tobias,Heintz,Heintz,,4,244,IFK Göteborg,GBG,3,MID,a,,1221,6,2,1,30,0,0,1,3,0,0,19,2,1,48,87,82,99,8.7
84,456052,Arbnor,Mucolli,Mucolli,,4,244,IFK Göteborg,GBG,3,MID,i,Skadad.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0.4
85,479433,Adam,Bergmark Wiberg,Bergmark Wiberg,,4,244,IFK Göteborg,GBG,3,MID,a,,1240,1,3,2,32,0,0,0,2,0,0,8,0,0,22,68,51,69,2.4
86,482450,Saidou,Alioum,Alioum,,4,244,IFK Göteborg,GBG,3,MID,a,,607,0,1,1,14,0,0,0,2,0,0,4,0,0,11,57,24,67,2.3
87,213399,Ramon Pascal,Lundqvist,Lundqvist,,4,244,IFK Göteborg,GBG,3,MID,i,Skadad.,160,0,0,0,5,0,0,0,0,0,0,0,0,0,1,9,5,63,0.1
88,648131,Benjamin,Brantlind,Brantlind,,4,244,IFK Göteborg,GBG,3,MID,u,Har lämnat klubben.,363,1,0,0,8,0,0,0,1,0,0,0,0,0,0,22,15,52,0.2
89,531792,Filip,Ottosson,Ottosson,,4,244,IFK Göteborg,GBG,3,MID,a,,745,1,1,0,19,0,0,0,2,0,0,3,2,0,8,77,31,50,0.2
90,246081,Kolbeinn,Thórdarson,Thórdarson,,4,244,IFK Göteborg,GBG,3,MID,a,,444,0,0,1,12,0,0,0,5,0,0,1,1,0,4,33,11,52,4.7
91,495426,Imam,Jagne,Jagne,,4,244,IFK Göteborg,GBG,3,MID,u,Utlånad till Kifisia FC.,113,0,0,0,4,0,0,0,1,0,0,0,0,0,1,10,5,52,0.3
92,515742,David,Kruse,Kruse,,4,244,IFK Göteborg,GBG,3,MID,s,Avstängd GW15.,1255,1,1,0,32,0,0,0,3,0,0,6,6,0,22,116,45,48,4.4
93,705168,Leo,Radakovic,Radakovic,,4,244,IFK Göteborg,GBG,3,MID,a,,19,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,1,48,0.0
94,511334,Lucas,Kåhed,Kåhed,,4,244,IFK Göteborg,GBG,3,MID,u,Har lämnat klubben.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.1
95,508143,Max,Fenger,Fenger,,4,244,IFK Göteborg,GBG,4,FWD,a,,457,0,1,0,8,0,0,0,2,0,0,3,0,0,8,30,18,79,8.4
96,625775,Sebastian,Clemmensen,Clemmensen,,4,244,IFK Göteborg,GBG,4,FWD,a,,665,3,3,1,21,0,0,0,1,0,0,5,0,1,14,53,47,62,1.4
97,581866,Tiago,Coimbra,Coimbra,,4,244,IFK Göteborg,GBG,4,FWD,a,,92,0,0,0,2,0,0,0,1,0,0,0,0,0,0,5,4,63,0.1
98,689776,Alfons,Borén,Borén,,4,244,IFK Göteborg,GBG,4,FWD,n,Utlånad.,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,44,0.3
99,243521,Isak,Pettersson,Pettersson,,5,375,IF Elfsborg,IFE,1,GK,a,,1350,0,0,3,18,0,1,0,1,0,42,0,0,0,1,141,62,53,14.8
100,173537,Tim,Erlandsson,Erlandsson,,5,375,IF Elfsborg,IFE,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1.5
101,120722,Lucas,Hägg-Johansson,Hägg-Johansson,,5,375,IF Elfsborg,IFE,1,GK,i,Skadad.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.2
102,61795,Niklas,Hult,Hult,,5,375,IF Elfsborg,IFE,2,DEF,a,,1195,1,0,4,14,0,0,0,2,0,0,4,8,0,14,141,56,58,23.2
103,449942,Rasmus,Wikström,Wikström,,5,375,IF Elfsborg,IFE,2,DEF,a,,983,0,0,2,12,0,0,0,2,0,0,0,9,0,4,141,34,54,2.3
104,193792,Thomas,Isherwood,Isherwood,,5,375,IF Elfsborg,IFE,2,DEF,a,,1341,0,1,3,18,0,0,0,1,0,0,0,12,0,3,165,51,54,17.4
105,114286,Sebastian,Holmén,Holmén,,5,375,IF Elfsborg,IFE,2,DEF,a,,871,0,1,3,11,0,0,0,4,0,0,0,3,0,1,86,35,50,2.5
106,654712,Rufai,Mohammed,Mohammed,,5,375,IF Elfsborg,IFE,2,DEF,a,,612,0,1,0,9,0,0,0,0,0,0,1,6,0,3,99,25,45,1.1
107,581060,Buhari,Ibrahim,Ibrahim,,5,375,IF Elfsborg,IFE,2,DEF,u,Har lämnat klubben.,125,0,0,0,1,0,0,0,0,0,0,0,2,0,1,27,8,48,0.8
108,648222,Ludvig,Richtner,Richtner,,5,375,IF Elfsborg,IFE,2,DEF,u,Utlånad till IFK Mariehamn.,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,48,0.0
109,665379,Frode,Aronsson,Aronsson,,5,375,IF Elfsborg,IFE,2,DEF,a,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,49,0.1
110,690621,Ozor,Okeke,Okeke,,5,375,IF Elfsborg,IFE,2,DEF,u,Utlånad till IK Brage.,137,0,0,0,3,0,0,0,0,0,0,0,1,0,1,25,4,47,0.2
111,177885,Arbër,Zeneli,A. Zeneli,,5,375,IF Elfsborg,IFE,3,MID,a,,609,4,2,1,9,0,0,0,2,0,0,3,0,0,12,41,47,79,0.8
112,114591,Simon,Hedlund,Hedlund,,5,375,IF Elfsborg,IFE,3,MID,d,Missade förra matchen pga skada.,798,0,1,4,8,0,0,0,0,0,0,1,1,0,6,70,31,68,2.2
113,240234,Simon,Olsson,Olsson,,5,375,IF Elfsborg,IFE,3,MID,a,,1318,0,3,3,18,0,0,0,2,0,0,2,5,0,14,131,46,69,4.3
114,491832,Ari,Sigurpálsson,Sigurpálsson,,5,375,IF Elfsborg,IFE,3,MID,a,,491,3,0,2,5,0,0,0,1,0,0,1,0,0,7,30,34,64,0.2
115,538451,Julius,Beck,Beck,,5,375,IF Elfsborg,IFE,3,MID,a,,722,0,1,1,8,0,0,0,1,0,0,2,1,0,14,69,25,62,0.1
116,578595,Gottfrid,Rapp,Rapp,,5,375,IF Elfsborg,IFE,3,MID,u,Utlånad till Stabaek.,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,58,0.1
117,560982,Altti,Hellemaa,Hellemaa,,5,375,IF Elfsborg,IFE,3,MID,u,Utlånad till FF Jaro.,94,0,0,0,3,0,0,0,1,0,0,1,0,0,3,7,5,53,0.1
118,193124,Julius,Magnusson,Magnusson,,5,375,IF Elfsborg,IFE,3,MID,a,,1345,2,4,3,18,0,0,0,2,0,0,1,14,1,8,182,69,52,20.5
119,509233,Frederik,Ihler,Ihler,,5,375,IF Elfsborg,IFE,4,FWD,a,,524,2,1,2,8,0,0,0,2,0,0,1,0,0,7,34,28,67,1.1
120,467607,Taylor,Silverholt,Silverholt,,5,375,IF Elfsborg,IFE,4,FWD,a,,639,1,1,3,8,0,0,0,1,0,0,1,0,1,3,18,28,62,3.3
121,662679,Leo,Östman,Östman,,5,375,IF Elfsborg,IFE,4,FWD,a,,621,4,1,1,10,0,0,0,1,0,0,0,0,1,3,35,44,57,1.0
122,548936,Dion,Krasniqi,Krasniqi,,5,375,IF Elfsborg,IFE,4,FWD,a,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,53,0.2
123,119081,Per,Frick,Frick,,5,375,IF Elfsborg,IFE,4,FWD,i,Skadad.,151,0,0,2,0,0,0,0,0,0,0,1,0,0,2,8,6,48,1.7
124,111778,Andreas,Linde,Linde,,6,1959,BK Häcken,BKH,1,GK,a,,945,0,0,3,15,0,0,0,1,0,42,0,0,0,0,91,46,50,1.2
125,61824,Etrit,Berisha,Berisha,,6,1959,BK Häcken,BKH,1,GK,i,Ryggproblem.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.5
126,616926,David,Andersson,Andersson,,6,1959,BK Häcken,BKH,1,GK,a,,405,0,0,0,8,0,0,0,0,0,13,0,0,0,0,40,10,47,1.8
127,170945,Adam,Lundkvist,Lundkvist,,6,1959,BK Häcken,BKH,2,DEF,a,,1109,0,3,3,19,0,0,0,3,0,0,4,5,0,12,117,45,54,2.0
128,192336,Brice,Wembangomo,Wembangomo,,6,1959,BK Häcken,BKH,2,DEF,a,,1217,0,2,4,20,0,0,0,2,0,0,1,9,0,8,157,50,56,4.2
129,105562,Filip,Helander,Helander,,6,1959,BK Häcken,BKH,2,DEF,d,Klev av med skadekänning.,1157,1,0,4,20,0,0,0,4,0,0,0,11,0,0,153,48,50,3.2
130,94660,Johan,Hammar,Hammar,,6,1959,BK Häcken,BKH,2,DEF,a,,274,0,0,1,5,0,0,0,0,0,0,0,2,0,0,41,13,48,0.7
131,226118,Leo,Väisänen,Väisänen,,6,1959,BK Häcken,BKH,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.1
132,649807,Filip,Öhman,Öhman,,6,1959,BK Häcken,BKH,2,DEF,i,Skadad.,81,0,0,0,3,0,0,0,0,0,0,0,1,0,0,11,2,43,0.3
133,571644,Olle,Samuelsson,Samuelsson,,6,1959,BK Häcken,BKH,2,DEF,a,,438,0,0,1,7,0,0,0,0,0,0,2,2,0,5,59,17,42,0.4
134,560290,Ben,Engdahl,Engdahl,,6,1959,BK Häcken,BKH,2,DEF,i,Skadad.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.1
135,658069,Harry,Hilvenius,Hilvenius,,6,1959,BK Häcken,BKH,2,DEF,a,,1080,1,0,3,18,0,0,0,0,0,0,0,12,0,2,150,47,46,2.3
136,153822,Jacob,Barrett Laursen,Barrett Laursen,,6,1959,BK Häcken,BKH,2,DEF,n,Har avslutat karriären.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.2
137,45097,Mikkel,Rygaard,Rygaard,,6,1959,BK Häcken,BKH,3,MID,a,,984,2,4,2,17,0,0,0,5,0,0,11,4,0,29,90,59,84,2.6
138,593205,Jeremy,Agbonifo,Agbonifo,,6,1959,BK Häcken,BKH,3,MID,u,Har lämnat klubben.,233,1,1,0,5,0,0,0,3,0,0,2,0,0,8,22,16,82,0.2
139,431837,Amor,Layouni,Layouni,,6,1959,BK Häcken,BKH,3,MID,u,Har lämnat klubben.,700,1,6,2,9,0,0,0,2,0,0,5,0,0,16,30,45,79,2.5
140,531725,Julius,Lindberg,Lindberg,,6,1959,BK Häcken,BKH,3,MID,a,,1098,3,6,4,16,0,0,0,3,0,0,9,1,1,27,77,71,83,6.3
141,545891,Sanders,Ngabo,Ngabo,,6,1959,BK Häcken,BKH,3,MID,a,,208,0,0,0,8,0,0,0,0,0,0,4,0,0,10,14,15,63,0.2
142,502513,David,Seger,Seger,,6,1959,BK Häcken,BKH,3,MID,a,,41,0,0,0,4,0,0,0,0,0,0,0,0,0,2,7,4,63,0.2
143,531755,Danilo,Al-Saed,Al-Saed,,6,1959,BK Häcken,BKH,3,MID,u,Utlånad till HamKam.,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,0.1
144,608215,Pontus,Dahbo,Dahbo,,6,1959,BK Häcken,BKH,3,MID,a,,178,0,0,0,6,0,0,0,1,0,0,0,1,0,1,28,10,57,0.2
145,490896,Silas,Andersen,Andersen,,6,1959,BK Häcken,BKH,3,MID,u,Har lämnat klubben.,782,3,0,2,12,0,0,0,4,0,0,4,6,0,10,101,41,59,4.2
146,627399,Severin,Nioule,Nioule,,6,1959,BK Häcken,BKH,3,MID,u,Har lämnat klubben.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.0
147,728671,Abdoulaye,Doumbia,Doumbia,,6,1959,BK Häcken,BKH,3,MID,a,,1177,2,0,4,18,0,0,0,4,0,0,1,18,0,5,202,56,56,2.3
148,682584,Sabri,Kondo,Kondo,,6,1959,BK Häcken,BKH,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.0
149,658070,Malte,Ljungkull,Ljungkull,,6,1959,BK Häcken,BKH,3,MID,n,Utlånad till Norrby IF.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.0
150,692479,Adrian,Svanbäck,Svanbäck,,6,1959,BK Häcken,BKH,4,FWD,a,,1092,4,5,4,16,0,0,0,1,0,0,2,1,1,13,63,67,79,7.0
151,570094,Gustav,Lindgren,Lindgren,,6,1959,BK Häcken,BKH,4,FWD,a,,1137,7,1,4,20,0,0,0,2,0,0,3,0,4,11,33,71,77,8.9
